year,county,contamination_proportion
2003,Genesee,0.0
2003,Union,0.0
2003,Langlade,0.0
2003,Middlesex,0.0
2003,Carlton,0.0
2003,Wright,0.0
2003,Roosevelt,0.32872883879687537
2003,San Diego,3.636442619539943e-06
2003,Sarasota,0.0
2003,Queen Anne's,0.18584342636475337
2003,Perry,0.0
2003,Socorro,0.04157256561492753
2003,Leavenworth,0.0
2003,Wolfe,0.0
2009,Adams,0.0
2009,Dixie,0.29018348623853213
2009,Lee,0.0
2009,Grant,0.0
2009,El Paso,2.750214516732305e-05
2009,Butler,0.17250116949945424
2009,Glenn,0.0
2009,Holmes,0.0
2009,Cass,0.03005623424471592
2009,Washington,0.0
2009,Butler,0.0
2009,Barton,0.4510933278964269
2009,Chester,0.0
2009,Niagara,0.0
2009,Green Lake,0.0
2009,Trinity,0.0
2009,Lancaster,6.381664052687018e-05
2009,Russell,0.0
2009,Klickitat,0.0
2009,Walworth,0.0
2009,Hickman,0.0
2009,Lee,0.0
2009,Somerset,0.006902724236166765
2009,Mercer,0.0
2009,Cook,0.0
2009,Gilmer,0.0
2009,Howard,0.0
2009,Iberia,0.0
2009,Schuylkill,0.0
2009,Potter,0.0
2009,Wichita,0.0
2009,Pipestone,0.0
2009,Doddridge,0.0
2009,New Haven,0.01173876545620918
2009,Dane,0.0
2009,Caddo,0.005501372301242285
2009,Carroll,0.0
2009,Alachua,0.0
2009,San Juan,0.00867630074086594
2009,Oldham,0.0
2009,Rockingham,0.001037672005413941
2009,Douglas,0.011391665122114657
2009,Davis,0.47653429602888087
2009,Saline,0.0
2009,Bent,0.0
2009,Garrett,0.13416515730864695
2009,Reno,0.009886259078718115
2009,Pope,0.02020440251572327
2009,Abbeville,0.0
2009,Columbia,0.0
2009,Manitowoc,0.0
2009,Cass,0.0
2009,Waushara,0.0
2009,Bourbon,0.23056626750558148
2009,Modoc,0.0
2009,Pine,0.0
2009,Clinton,0.0
2009,Rice,0.0
2009,Carroll,0.0
2009,Sandoval,0.026011974854052572
2009,Livingston,0.0
2009,Bronx,0.0
2009,Hancock,0.0
2009,Coffey,0.0
2009,Allen,0.0
2009,Uintah,0.0
2009,Cedar,0.0
2009,Roseau,0.10303823705885562
2009,Bradford,0.0
2009,Florence,0.0
2009,Tompkins,0.00011630225294078554
2009,Forest,0.0
2009,St. Landry,0.0
2009,Weld,0.0
2009,Wilkin,0.0
2009,Pend Oreille,0.02500726955510323
2009,Pike,0.0
2009,Lane,0.0
2009,Cheshire,0.009308144253896389
2009,Union,0.08716781641893653
2009,Mason,0.0
2009,Douglas,0.0
2009,Rio Arriba,0.24331193727652609
2009,Lincoln,0.0
2009,Haskell,0.0
2009,Harrison,0.0
2009,Texas,0.0
2009,De Baca,0.0
2009,Mitchell,0.0
2009,Catron,0.0
2009,Gallatin,0.0
2009,Martin,0.003404703484373546
2009,Brooke,0.0
2009,Greene,0.0
2009,Breckinridge,0.0
2009,Grand Isle,0.0
2009,Clarion,0.0
2009,Mille Lacs,0.0
2009,Los Angeles,4.65602498627477e-05
2009,Marathon,0.0
2009,Chester,0.0
2009,Sierra,0.0
2009,Summit,0.0
2009,Hamilton,0.03506311360448808
2009,Bienville,0.4493650276782807
2009,Clay,0.0
2009,San Miguel,0.050110537951363304
2009,Stanton,0.0
2009,Wayne,0.0
2009,Orange,3.214985137582992e-05
2009,Shawano,0.0
2009,Braxton,0.0
2009,Essex,0.0
2009,Alpine,0.0
2009,Cheyenne,0.04232479681030517
2009,Pickens,0.0
2009,Montgomery,0.006754995655951347
2009,Hardee,0.0
2009,Union,0.0
2009,Hinsdale,0.0
2009,Beauregard,0.0
2009,Yolo,0.0027922579635588332
2009,Wakulla,0.0
2009,Boone,0.0
2009,East Baton Rouge,0.0
2009,Nicholas,0.0
2009,Rusk,0.0
2009,Humboldt,0.0
2009,Williamsburg,0.0
2009,Laclede,0.0
2009,Clinton,0.3957890083169849
2009,Greene,0.03303873302093837
2009,Amador,0.0
2009,Las Animas,0.0
2009,Adair,0.0
2009,Santa Rosa,0.0
2009,Scotland,0.0
2009,Lyon,0.0
2009,Monongalia,0.0
2009,Clarendon,0.0
2009,Columbia,0.0013274056593834938
2009,Benton,0.0
2009,Humboldt,0.0
2009,Chickasaw,0.0
2009,Josephine,0.0
2009,Madera,0.055346056684989826
2009,Trempealeau,0.0
2009,Wetzel,0.0
2009,Wayne,0.0
2009,Polk,0.003839203336713764
2009,Linn,0.019146825396825398
2009,Anoka,0.0
2009,Placer,0.00032687483145516503
2009,San Joaquin,0.00016861595891551722
2009,Mercer,0.04308165500969074
2009,Shelby,0.3549142927611296
2009,Skagit,0.00027396025148857515
2009,Nassau,0.0
2009,Cattaraugus,0.0
2009,Lewis,0.13984800430853928
2009,Johnson,0.0
2009,Dutchess,0.0
2009,Steuben,0.00333992649424068
2009,Ashland,0.0
2009,Dona Ana,0.03918630364395557
2009,Worcester,5.390363377871211e-05
2009,Clayton,0.0
2009,Menifee,0.0
2009,Douglas,0.0
2009,Black Hawk,0.0
2009,Pendleton,0.0
2009,Orangeburg,0.0
2009,Pocahontas,0.0
2009,Christian,0.0
2009,Wapello,0.0
2009,Emmet,0.0
2009,Montgomery,0.0
2009,O'Brien,0.0
2009,Atchison,0.0
2009,Putnam,0.2082117548978741
2009,Shannon,0.0
2009,Plymouth,0.0
2009,Harford,0.0
2009,Linn,0.3118286773408365
2009,Sac,0.0
2009,Bergen,0.0
2009,Norfolk,0.0
2009,Lincoln,0.0
2009,De Soto,0.0
2009,Beaufort,0.0
2009,Montezuma,0.0
2009,Marion,0.0
2009,Benton,0.0027268739354323677
2009,Woodson,0.0
2009,Pennington,0.0
2009,Fleming,0.0
2009,Blue Earth,0.0
2009,Walton,0.0
2009,Malheur,0.0
2009,Osborne,0.0
2009,Rich,0.0
2009,Berkeley,0.0
2009,Taos,0.0094124895179094
2009,Clackamas,0.00020287295149037232
2009,Taney,0.0
2009,Nantucket,0.0
2009,Lancaster,0.0
2009,Rockland,0.0
2009,Schuyler,0.00885562475004285
2009,Elliott,0.0
2009,Jefferson,0.056294155728399464
2009,Anderson,0.0
2009,Carroll,0.0
2009,Monona,0.0
2009,Beltrami,0.0
2009,Delaware,0.0
2009,Marion,0.0
2009,Kiowa,0.026263952724885097
2009,Baltimore,0.0
2009,Mesa,0.0
2009,Red River,0.18991040124659136
2009,Rooks,0.08903052666890306
2009,Osage,0.00038962879002550296
2009,Lewis,0.0
2009,Fulton,0.0
2009,Lake,0.0
2009,Fayette,0.004786461227055635
2009,Chase,0.0
2009,Lincoln,0.0
2009,Hancock,0.04475356478611283
2009,Hampden,0.0003659714835020055
2009,Sullivan,0.0
2009,McCracken,0.0
2009,Trego,0.0
2009,Montgomery,0.0
2009,San Benito,0.00095229025807066
2009,Quay,0.0
2009,Trimble,0.0
2009,Webster,0.0
2009,Jackson,0.0
2009,Jefferson Davis,0.0
2009,Sumter,0.006162198947789573
2009,Laurens,0.0
2009,Colleton,0.0
2009,Saline,0.09443760372610953
2009,Franklin,0.0
2009,Lincoln,0.0004781257470714798
2009,Warren,0.0
2009,Ritchie,0.0
2009,Butler,0.04952410134630484
2009,Columbia,0.005256317689530686
2009,Sherburne,0.0
2009,Lyon,0.0
2009,Huntingdon,0.0
2009,Garrard,0.0
2009,Crawford,0.0
2009,Hamilton,0.0
2009,Washington,0.13853787130623402
2009,Calhoun,0.0
2009,Centre,0.0
2009,Otero,0.0
2009,Berkshire,0.0
2009,Chelan,0.0
2009,Yuma,0.003280777193820672
2009,Worth,0.0
2009,Otter Tail,0.005497448979591837
2009,Dickinson,0.0
2009,Chemung,0.0
2009,Henry,0.0
2009,Cabell,0.0
2009,Lawrence,0.0
2009,Elk,0.011107260985982045
2009,Green,0.0
2009,Dorchester,0.0007847934723648828
2009,York,0.000211360314987258
2009,Multnomah,7.279388385787826e-06
2009,Trigg,0.054233366174649515
2009,Putnam,0.15495842726589582
2009,Marion,0.0006964672750113892
2009,Horry,0.0
2009,McKean,0.0
2009,Fremont,0.0
2009,Utah,0.0
2009,Tuolumne,0.0
2009,Franklin,0.0
2009,Monroe,0.0
2009,Sedgwick,0.051837888784165884
2009,Maries,0.0
2009,Fremont,0.03265656891180578
2009,Ocean,0.0
2009,Orleans,0.0
2009,Monmouth,2.878350738889566e-05
2009,Oregon,0.0
2009,Howard,0.040466723644606295
2009,Crook,0.0
2009,Lebanon,0.0
2009,Coos,0.02264568069101118
2009,Archuleta,0.0
2009,Flagler,0.007799906691660637
2009,Redwood,0.0
2009,Traverse,0.030353200883002206
2009,Salt Lake,0.02326921493839695
2009,Marshall,0.0
2009,Franklin,0.0
2009,Jasper,0.0
2009,Outagamie,0.0
2009,Decatur,0.0
2009,Pettis,0.0
2009,Brown,0.0
2009,Mendocino,0.0
2009,Armstrong,0.005800545602834885
2009,San Bernardino,0.004054919649363555
2009,Klamath,0.0
2009,Grand,0.0
2009,Bamberg,0.0
2009,Carbon,0.13953002247112722
2009,Roane,0.0
2009,Madison,0.0
2009,Kane,0.0
2009,Allegany,0.0
2009,Swift,0.0
2009,Ascension,0.10987036678736284
2009,Marshall,0.0
2009,Clearwater,0.0
2009,Todd,0.0
2009,Livingston,0.010137113301454084
2009,Douglas,0.0
2009,Hillsborough,0.004172519714012145
2009,Benton,0.0
2009,Hidalgo,0.01141838504528811
2009,Lincoln,0.00452134072823728
2009,Sonoma,0.0011866052303092878
2009,Greenville,0.0
2009,Greenwood,0.0
2009,Sagadahoc,0.0
2009,Evangeline,0.0
2009,McDonald,0.0
2009,Morris,0.0
2009,Monterey,0.005902424593638431
2009,New Madrid,0.0
2009,Highlands,0.0
2009,Mower,0.0
2009,Andrew,0.06679764243614932
2009,Lexington,0.0017672602926268328
2009,Adams,0.0
2009,Calcasieu,0.0
2009,Liberty,0.0
2009,Montgomery,0.1823592730956753
2009,Richland,0.0
2009,Delta,0.0
2009,Morgan,0.0
2009,Washington,0.0
2009,Salem,0.0
2009,Morrison,0.0
2009,Lake,0.009015052869056048
2009,Edgefield,0.0
2009,Wirt,1.0
2009,Leon,0.00021999683204561855
2009,Woodford,0.0
2009,Chittenden,0.003605318565948487
2009,Forest,0.0
2009,Bradford,0.0
2009,Davis,0.0
2009,La Salle,0.0
2009,Pulaski,0.0
2009,Warren,0.0
2009,Curry,0.0
2009,Sherman,0.0
2009,Camden,0.0
2009,Oxford,0.01506302687561111
2009,Adair,0.25
2009,Ida,0.0
2009,Santa Cruz,0.0
2009,Grayson,0.0
2009,Northampton,0.0
2009,Graves,0.0
2009,Somerset,0.10236050343002215
2009,Steele,0.0
2009,Asotin,0.0
2009,St. Louis City,0.0
2009,Clinton,0.0009173077628698279
2009,Estill,0.0
2009,Sumter,0.0
2009,Floyd,0.0
2009,Solano,0.0
2009,Lane,0.00013303663829018512
2009,Citrus,0.0487417005243893
2009,Jackson,0.00013213848112822237
2009,Jackson,0.0
2009,Hamilton,0.0
2009,Westchester,0.0
2009,Boyd,0.0
2009,Jackson,0.0
2009,Oneida,0.0
2009,Dunklin,0.0
2009,Sabine,0.02821824068282992
2009,Reynolds,0.0
2009,St. Charles,0.025121780650139865
2009,Pasco,0.0
2009,Hancock,0.03553299492385787
2009,Cole,0.0
2009,Lee,0.0
2009,Monroe,0.0
2009,Edmonson,0.0
2009,Phelps,0.0
2009,Putnam,0.005677674349302446
2009,Iberville,0.0
2009,Carver,0.0
2009,Union,0.0
2009,Tyler,0.11369346733668342
2009,Ellis,0.0
2009,Washington,0.0
2009,Ness,0.0
2009,Erie,0.0
2009,Hennepin,0.0
2009,Nicholas,0.20841457927103646
2009,Greenbrier,0.0
2009,Washington,0.0
2009,Cheyenne,0.0
2009,Bremer,0.0
2009,Spokane,3.112057729915713e-05
2009,Cameron,0.0
2009,Grundy,0.0
2009,Lewis,0.13314967860422405
2009,Johnson,0.0
2009,Saratoga,0.0004993009786299181
2009,Clearfield,0.0024015626167426273
2009,Hampton,0.0
2009,Los Alamos,0.0
2009,Van Buren,0.0
2009,Marshall,0.05414628597429189
2009,Wilson,0.12236503856041131
2009,Hickory,0.0
2009,Cape May,0.0
2009,Nemaha,0.0
2009,San Diego,3.815518261249251e-05
2009,Wabaunsee,0.0
2009,Clay,0.009300265721877768
2009,Grant,0.0
2009,Lawrence,0.0
2009,Union,0.0
2009,Wallace,0.0
2009,Jefferson,0.0
2009,Island,0.018301517731010252
2009,Osceola,8.334346528401492e-05
2009,Wasco,0.0
2009,Jackson,0.0
2009,Adams,0.0
2009,Cass,0.054067971163748715
2009,Butler,0.0
2009,Lafayette,0.15789473684210525
2009,Webster,0.0
2009,Jessamine,0.0
2009,Shelby,0.0
2009,Addison,0.16775570575349646
2009,Somerset,0.0
2009,Story,0.004267301897805613
2009,Nodaway,0.2624587627361107
2009,Warren,0.0
2009,Grays Harbor,0.019723812218425577
2009,Huerfano,0.0
2009,Harvey,0.0
2009,Jackson,0.0
2009,Pawnee,0.0
2009,Carroll,0.0
2009,Bollinger,0.0
2009,Washington,0.0
2009,Marion,0.0
2009,Kingman,0.028919239904988122
2009,Kittson,0.0
2009,Piscataquis,0.15110085227272727
2009,Miami-Dade,2.30611350690681e-05
2009,Yakima,0.0
2009,Orange,0.018935658211369284
2009,Palo Alto,0.017460917801311145
2009,Palm Beach,0.0009085960182496889
2009,Yellow Medicine,0.0
2009,Bedford,0.0
2009,Owsley,0.5
2009,Madison,0.19965789223605435
2009,Shelby,0.0
2009,Winona,0.0
2009,East Feliciana,0.0
2009,Wayne,0.0
2009,Torrance,0.0
2009,Glades,0.0
2009,Lamoille,0.09336950350135638
2009,Sullivan,0.0
2009,Weber,0.0
2009,Buffalo,0.0
2009,Hampshire,0.0
2009,Baltimore City,0.0
2009,Cape Girardeau,0.0
2009,Mineral,0.0
2009,Burnett,0.0
2009,Sherman,0.0
2009,Howard,0.0
2009,Barbour,0.0
2009,Neosho,0.020954953385030933
2009,Floyd,0.0
2009,Wahkiakum,0.0
2009,Leslie,0.0
2009,Orleans,0.0
2009,Santa Fe,0.0007442284893657603
2009,Fairfield,0.037077298725624645
2009,Yuba,0.0003223786014295188
2009,Umatilla,0.0
2009,Webster,0.0
2009,Garfield,0.0
2009,Montour,0.0
2009,Assumption,0.0
2009,Brown,0.5571493280990488
2009,Georgetown,0.0
2009,Garfield,0.0
2009,Faribault,0.0
2009,Madison,0.0
2009,Montrose,0.0
2009,Crawford,0.002969421820959312
2009,Baca,0.0
2009,Pike,0.0
2009,Marion,0.0056532160339940315
2009,Seward,0.0
2009,Sheridan,0.0
2009,Cloud,0.0
2009,Sumner,0.031239900894107508
2009,Erie,0.002793345623128871
2009,Lincoln,0.0
2009,Mercer,0.03214566266412299
2009,McLeod,0.0
2009,Rawlins,0.22288937409024745
2009,Conejos,0.0
2009,Knott,0.0
2009,Thomas,0.0
2009,Plymouth,0.0
2009,Monroe,0.05571751330077983
2009,Ramsey,0.0
2009,Christian,0.0
2009,Worth,0.7853890318748763
2009,Jackson,0.0
2009,Chisago,0.0
2009,Greeley,0.0
2009,Clark,0.0
2009,Jefferson,0.0
2009,Stearns,0.0
2009,Greenup,0.0
2009,Sibley,0.0
2009,Livingston,0.0
2009,St. Charles,0.0
2009,Ray,0.0
2009,Park,0.0
2009,Calhoun,0.0
2009,Clark,0.04350314825414997
2009,Avoyelles,0.06545340663929292
2009,Box Elder,0.0
2009,Butte,0.0009035772281489879
2009,Nassau,0.0
2009,Sheboygan,0.0
2009,Dukes,0.0
2009,Franklin,0.0
2009,Madison,0.0
2009,Knox,0.0
2009,Collier,0.00425582120494518
2009,Tucker,0.0
2009,Marquette,0.0
2009,Russell,0.0
2009,Custer,0.0
2009,Big Stone,0.0
2009,Bay,0.015284537175348143
2009,Monroe,0.0
2009,Fillmore,0.0
2009,Red Lake,0.0
2009,Seneca,0.0
2009,Jackson,0.0
2009,Dallas,0.0
2009,San Miguel,0.0
2009,Cumberland,0.0
2009,Allegany,0.00995689546520128
2009,Sawyer,0.0
2009,Essex,0.0
2009,Marion,0.0
2009,Monroe,0.0
2009,Franklin,0.0021913221760863737
2009,Cowley,0.0
2009,Vilas,0.0
2009,Franklin,0.0
2009,Daggett,0.0
2009,Broomfield,0.0
2009,Nelson,0.0
2009,Plumas,0.18392079883929333
2009,St. Mary,0.06909951142580745
2009,Shawnee,0.0
2009,Hart,0.0
2009,Barry,0.0
2009,Perry,0.024138968265904646
2009,Calhoun,0.0
2009,Dickinson,0.002060123607416445
2009,Lake,0.02311373873873874
2009,Kings,0.00017696362593106998
2009,Belknap,0.005073686137591045
2009,Pepin,0.0
2009,Mercer,0.0
2009,St. Croix,0.0
2009,Sanpete,0.0034659041677497617
2009,Jackson,0.0
2009,Waldo,0.0
2009,Indiana,0.001669449081803005
2009,Lycoming,0.0
2009,Lincoln,0.0
2009,Hernando,0.0
2009,Moniteau,0.0
2009,Essex,0.023506899481198603
2009,Cerro Gordo,0.0
2009,Napa,6.777969970881841e-05
2009,Vernon,0.0
2009,Kit Carson,0.0
2009,Saluda,0.0
2009,Fayette,0.0
2009,Santa Barbara,0.0
2009,Hendry,0.010968383083661526
2009,Juab,0.0
2009,Sullivan,0.0
2009,Yamhill,0.00030483298847177063
2009,Darlington,0.0
2009,Clark,0.06510681586978637
2009,Mason,0.0
2009,Breathitt,0.0
2009,Morgan,0.0
2009,Ontario,0.014568888510783104
2009,Stoddard,0.0
2009,Freeborn,0.0
2009,Meade,0.0
2009,Hudson,0.0
2009,Wayne,0.0
2009,Jewell,0.0
2009,Lewis,0.0
2009,Passaic,0.0006309808484475032
2009,Cottonwood,0.0
2009,St. Lawrence,0.0
2009,Rapides,0.006813046356104352
2009,Summit,0.0
2009,Chesterfield,0.0
2009,McCreary,0.0
2009,Monroe,0.0
2009,St. Lucie,0.0002006218203587161
2009,Albany,0.028933861858543283
2009,Lassen,0.0
2009,Otero,0.0
2009,Madison,0.0
2009,Baker,0.0
2009,Gulf,0.13379331651305287
2009,Carlisle,0.0
2009,Duval,0.0
2009,Bennington,0.0
2009,Audubon,0.0
2009,Levy,0.00555534980185919
2009,Washington,0.0
2009,Chariton,0.0
2009,Warren,0.0
2009,Crow Wing,0.0
2009,Washington,0.0
2009,Gove,0.0
2009,Kanawha,0.0007584031064191239
2009,Daviess,0.2497062969924812
2009,Lewis,0.0
2009,Washington,0.008089887640449439
2009,Harding,0.0
2009,Walla Walla,0.0035667100608324904
2009,Franklin,0.0
2009,St. Johns,0.010021077965624067
2009,Herkimer,0.014247937798476537
2009,Marshall,0.0
2009,Fond du Lac,0.0
2009,Kitsap,0.0
2009,Benton,0.00016218164344065353
2009,St. Louis,0.0
2009,Luna,0.0
2009,Valencia,0.20684508492022646
2009,Jasper,0.0
2009,Union,0.0
2009,Wayne,0.0
2009,Alameda,0.0
2009,Becker,0.011570247933884297
2009,Cumberland,0.0
2009,Atlantic,0.008176746364096326
2009,Tangipahoa,0.0
2009,Caldwell,0.0
2009,Tioga,0.04312451484920795
2009,Carter,0.0
2009,Pulaski,0.0
2009,Mahnomen,0.0
2009,Martin,0.0
2009,Middlesex,0.0039893092818454896
2009,Harrison,0.10329270756178036
2009,Adair,0.0
2009,Somerset,0.0
2009,Shasta,0.0
2009,Anderson,0.0
2009,Kiowa,0.20838396111786148
2009,Mifflin,0.0
2009,Colusa,0.056251016094943915
2009,Watonwan,0.0
2009,Cecil,0.0980836829572514
2009,McCormick,0.0
2009,Hubbard,0.0
2009,Union,0.1898811249637576
2009,Kanabec,0.0
2009,St. Clair,0.0
2009,Logan,0.0
2009,Pottawattamie,0.0
2009,Whitley,0.0
2009,Hartford,4.460327687325849e-05
2009,Lafayette,0.00021526808849910305
2009,Hardin,0.0
2009,Brevard,0.000649517546028679
2009,Wright,0.0
2009,Northumberland,0.0
2009,Rio Blanco,0.002858122784954842
2009,Montgomery,0.0
2009,Benton,0.0
2009,Essex,0.004036235550768952
2009,Montgomery,0.17981911102698522
2009,Sedgwick,0.0
2009,Dauphin,0.005426274878411894
2009,Winn,0.056156545987787874
2009,Rock,0.0
2009,Dillon,0.0
2009,Cherokee,0.0
2009,Philadelphia,0.0
2009,Juneau,0.0
2009,Siskiyou,0.0
2009,Marinette,0.0
2009,Waukesha,0.00019873173023070948
2009,Kennebec,0.00018517895020369685
2009,Rush,0.014324428958575301
2009,Lake,0.0
2009,Chenango,0.0007839448102853559
2009,Ford,0.0
2009,Iron,0.0
2009,Richland,0.0
2009,Grant,0.0005682558098237223
2009,Polk,0.0
2009,San Mateo,0.0
2009,Morehouse,0.0
2009,Henderson,0.0
2009,Franklin,0.0
2009,Harlan,0.0
2009,East Carroll,0.0
2009,Marin,0.0
2009,Lincoln,0.0
2009,Plaquemines,0.0
2009,Decatur,0.30504070673826433
2009,Howell,0.0
2009,Venango,0.0
2009,Cibola,0.01760723718162776
2009,La Crosse,0.0006851857138778656
2009,Dade,0.0
2009,Waseca,0.002106340083651792
2009,DeSoto,0.0
2009,Franklin,0.0
2009,Mahaska,0.0
2009,Merced,0.0030277253132253924
2009,Schoharie,0.030694315259615912
2009,Ozaukee,0.0
2009,Cache,0.0016323972079478155
2009,Dodge,0.0
2009,Houston,0.0
2009,Washington,0.0
2009,Muscatine,0.0
2009,Hancock,0.0
2009,Ouray,0.0
2009,Platte,0.026514131897711977
2009,Emery,0.0
2009,Lawrence,0.0
2009,Milwaukee,0.0
2009,Labette,0.02391730798249585
2009,Gunnison,0.004088307440719542
2009,Phillips,0.0
2009,Tolland,0.0
2009,Berkeley,0.0
2009,Taylor,0.0
2009,Baker,0.0
2009,Contra Costa,0.0002903488056985792
2009,Pottawatomie,0.011556064073226544
2009,Buchanan,0.0
2009,Whatcom,0.0051063382718151504
2009,Riley,0.0
2009,Todd,0.0
2009,Jefferson,0.000994176294313877
2009,Scott,0.0
2009,Routt,0.0008452214067782634
2009,Lehigh,0.0
2009,West Baton Rouge,0.0
2009,Union,0.0
2009,Perry,0.0
2009,Clinton,0.012683857207954188
2009,Caldwell,0.0
2009,Grant,0.0
2009,St. John the Baptist,0.18371947401377584
2009,St. Louis,0.0
2009,Franklin,0.08502228962728066
2009,Oswego,0.0
2009,Stevens,0.0
2009,Dallas,0.0
2009,Polk,0.003151106551370365
2009,Caledonia,0.0
2009,Coos,0.0
2009,Terrebonne,0.0
2009,Seminole,0.002455671724430787
2009,Pacific,0.12202571094663031
2009,Sierra,0.08704061895551257
2009,Garfield,0.0
2009,Lafayette,0.12150100818408255
2009,Dolores,0.0
2009,Linn,0.0
2009,Polk,0.0
2009,Charlotte,0.0
2009,Miller,0.0
2009,Ottawa,0.0
2009,Vernon,0.0
2009,Madison,0.0
2009,Knox,0.0
2009,Morgan,0.0
2009,Eagle,0.0
2009,Mitchell,0.132617995651869
2009,Spartanburg,0.0
2009,Nicollet,0.0
2009,Gloucester,0.0
2009,El Dorado,0.001525669387443741
2009,Kenosha,0.0
2009,Sacramento,0.007836335402592478
2009,Crawford,0.0
2009,Langlade,0.0
2009,St. Mary's,0.0
2009,Columbia,0.0
2009,Comanche,0.0
2009,Moffat,0.0
2009,Mason,0.0
2009,La Plata,0.0
2009,Crittenden,0.0
2009,Arapahoe,0.0
2009,Barber,0.0
2009,Grant,0.0
2009,Snohomish,1.8085668193097062e-05
2009,Luzerne,0.0
2009,Polk,0.0
2009,Jefferson,0.1427754892878964
2009,New London,0.05498764314060901
2009,Cherokee,0.0
2009,Eddy,0.0
2009,Butler,0.0
2009,Raleigh,0.0
2009,Wasatch,0.0
2009,Letcher,0.001502297631671969
2009,Lafourche,0.0
2009,Jefferson,0.014547493599102816
2009,Grant,0.0
2009,Clay,0.0
2009,St. Francois,0.0
2009,Marion,0.0
2009,Poweshiek,0.0
2009,Acadia,0.0
2009,San Juan,0.0014750221112031037
2009,Dakota,0.0
2009,Audrain,0.08970629965947786
2009,Harper,0.0
2009,Morris,0.0
2009,Iowa,0.0
2009,Denver,0.0
2009,Simpson,0.10361384887541067
2009,Gray,0.0
2009,Barren,0.0
2009,Mora,0.0
2009,Pratt,0.0
2009,Clay,0.0
2009,Wabasha,0.0
2009,Magoffin,0.0
2009,Harrison,0.06827270153584826
2009,Merrimack,0.0018694867083082541
2009,Larue,0.0
2009,Teller,0.0
2009,Washington,0.00017106469239004462
2009,Logan,0.1572334797812248
2009,Clay,0.01695495697438388
2009,Aitkin,0.0
2009,Chaffee,0.0
2009,Claiborne,0.0
2009,Boone,0.0
2009,Tehama,0.0026503270357672577
2009,Lackawanna,0.00019824120403777684
2009,Frederick,0.0
2009,Douglas,0.0
2009,Green,0.0
2009,Washington,0.0
2009,Jefferson,0.0
2009,Wyoming,0.10950120742776251
2009,Cayuga,0.006174974312708317
2009,Hardy,0.010485153194963688
2009,Columbia,0.0
2009,Bell,0.0
2009,Ralls,0.2601462400214664
2009,Costilla,0.0
2009,Norton,0.2183604716451432
2009,Kern,0.03751955477728617
2009,Holt,0.0
2009,Crawford,0.0
2009,Thurston,5.460527213902502e-05
2009,Windham,0.0
2009,Penobscot,0.012581945675147973
2009,Douglas,0.0
2009,Chippewa,0.0
2009,Mills,0.287560743449727
2009,Rockcastle,0.0
2009,Lake,0.06501950585175553
2009,Volusia,0.0006840642586076578
2009,Kershaw,0.0
2009,Mingo,0.0
2009,Carroll,0.0
2009,Crowley,0.0
2009,Montgomery,0.0
2009,Eau Claire,0.0
2009,King,0.0006215741574627247
2009,Orange,0.002892396523141256
2009,Putnam,0.0
2009,Talbot,0.0
2009,Tulare,0.012147812171506046
2009,Des Moines,0.0
2009,Barton,0.0
2009,Morgan,0.002546148949713558
2009,Dent,0.0
2009,Imperial,0.0
2009,Itasca,0.0
2009,Vernon,0.0
2009,Curry,0.0
2009,Oneida,0.0
2009,Aiken,0.0
2009,Mono,0.012691071126403069
2009,St. Martin,0.09546266878474981
2009,Chautauqua,0.00019890293978545002
2009,Pike,0.0
2009,Doniphan,0.0
2009,Skamania,0.0
2009,Daviess,0.0
2009,Smith,0.012135922330097087
2009,Isanti,0.0
2009,Morton,0.0
2009,Rio Grande,0.0
2009,Washington,0.0
2009,Delaware,0.0
2009,Buchanan,0.0
2009,Pueblo,0.0
2009,Vermilion,0.0009080777644776489
2009,Clinton,0.0
2009,Rice,0.0
2009,Mariposa,0.0
2009,Escambia,0.0
2009,Charles,0.0
2009,Scott,0.0
2009,Dodge,0.0
2009,Boulder,0.0
2009,Oconto,0.0
2009,Pinellas,0.0011873171494619205
2009,Calaveras,0.0
2009,Wayne,0.0
2009,Racine,0.0
2009,Adams,0.023132805126967058
2009,Ferry,0.11706349206349206
2009,Wadena,0.0010255148084338337
2009,Meeker,0.006650132185004497
2009,Pierce,0.0005494517860076589
2009,Washington,0.0
2009,Yates,0.02250013081471404
2009,Elbert,0.0
2009,Camden,0.0
2009,Upshur,0.0
2009,Henry,0.002808604958326375
2009,Tillamook,0.008566435563271694
2009,Murray,0.0
2009,Harrison,0.15875306682060902
2009,Stone,0.0
2009,Susquehanna,0.0
2009,Windham,0.0021448378349394085
2009,Del Norte,0.0
2009,Chaves,0.0
2009,San Juan,0.0
2009,Jackson,0.02809573361082206
2009,Marion,0.0
2009,Kearny,0.0
2009,Fresno,0.002131164885657714
2009,Prowers,0.0
2009,Grant,0.09653188428959565
2009,Pocahontas,0.035254169579546586
2009,Pitkin,0.0
2009,Sioux,0.0
2009,Charleston,0.0
2009,Sullivan,0.0
2009,Elk,0.2872983870967742
2009,Strafford,0.0013442177084027323
2009,Manatee,0.0
2009,Washington,0.00328215987294865
2009,Lincoln,0.03041385948026949
2009,Marshall,0.0
2009,Catahoula,0.0
2009,Henry,0.0
2009,Barron,0.0
2009,Linn,0.0
2009,Chautauqua,0.0
2009,Hodgeman,0.0
2009,Le Sueur,0.0
2009,Greenwood,0.10039327070133275
2009,Suwannee,0.005983097748859472
