year,county,state,contamination_proportion,party
2001,San Joaquin,California,0.0,D
2001,Taylor,Iowa,0.29229406554472986,D
2001,Marshall,Kentucky,0.0,D
2001,Mercer,West Virginia,0.0,D
2001,Marshall,Iowa,0.0,D
2001,Lincoln,Colorado,0.03952205882352941,R
2001,Butte,California,0.0,D
2001,Page,Iowa,0.0,D
2001,Wyoming,New York,0.0,R
2001,Rich,Utah,0.0,R
2001,Pottawattamie,Iowa,0.0,D
2001,Oldham,Kentucky,0.0,D
2001,Franklin,Florida,0.0,R
2001,Atchison,Kansas,0.0,R
2001,Grand Isle,Vermont,0.0,D
2001,Sullivan,Missouri,0.12761506276150628,D
2001,Greeley,Kansas,0.0,R
2001,Jefferson,Louisiana,0.0,R
2001,Riley,Kansas,0.0,R
2001,Albany,New York,0.0,R
2001,Palm Beach,Florida,0.05421952922592043,R
2001,Adair,Iowa,0.0,D
2001,Adams,Wisconsin,0.0,R
2001,Bernalillo,New Mexico,0.23621031138816564,R
2001,Socorro,New Mexico,0.08798646362098139,R
2001,Herkimer,New York,0.0,R
2001,Graham,Kansas,0.0,R
2001,Union,New Mexico,0.0,R
2001,Carroll,Kentucky,0.0,D
2001,Santa Cruz,California,0.0,D
2001,Levy,Florida,0.0,R
2001,Outagamie,Wisconsin,0.0,R
2001,Decatur,Kansas,0.0,R
2001,Poweshiek,Iowa,0.0,D
2001,Elliott,Kentucky,0.0,D
2001,St. Clair,Missouri,0.0,D
2001,Caledonia,Vermont,0.0,D
2001,Warren,Kentucky,0.0,D
2001,Cowlitz,Washington,0.0,D
2001,Gunnison,Colorado,0.0,R
2001,Adams,Iowa,0.0,D
2001,Lycoming,Pennsylvania,0.0,R
2001,Grant,New Mexico,0.0021075740944017565,R
2001,Pike,Pennsylvania,0.0,R
2001,Weber,Utah,0.0,R
2001,Tioga,Pennsylvania,0.0,R
2001,Cedar,Missouri,0.0,D
2001,Marion,Iowa,0.0,D
2001,Adair,Missouri,0.0,D
2001,Graves,Kentucky,0.0,D
2001,Dickinson,Kansas,0.0,R
2001,Thurston,Washington,0.0,D
2001,Rice,Minnesota,0.0,I
2001,Breckinridge,Kentucky,0.0,D
2001,Alpine,California,0.0,D
2001,Buchanan,Iowa,0.0,D
2001,Green,Wisconsin,0.0,R
2001,Putnam,Missouri,0.0,D
2001,Allen,Kentucky,0.0,D
2001,Cloud,Kansas,0.0,R
2001,Grant,Kansas,0.0,R
2001,St. Charles,Louisiana,0.0,R
2001,Labette,Kansas,0.0,R
2001,Hickory,Missouri,0.0,D
2001,Niagara,New York,0.0,R
2001,Lafayette,Missouri,0.1734304543877905,D
2001,Taylor,Florida,0.0,R
2001,Anoka,Minnesota,0.0,I
2001,Modoc,California,0.0,D
2001,Morris,Kansas,0.0,R
2001,Forest,Pennsylvania,0.0,R
2001,Chester,Pennsylvania,0.0,R
2001,Crawford,Iowa,0.004041237113402062,D
2001,Sherburne,Minnesota,0.0,I
2001,Hardin,Iowa,0.009316538719534919,D
2001,Kitsap,Washington,0.0,D
2001,Allegheny,Pennsylvania,0.0,R
2001,Rio Blanco,Colorado,0.0,R
2001,Washington,Iowa,0.0,D
2001,Jones,Iowa,0.0,D
2001,Conejos,Colorado,0.0,R
2001,Perry,Pennsylvania,0.0,R
2001,Worcester,Maryland,0.0,D
2001,Jackson,Louisiana,0.0,R
2001,Meeker,Minnesota,0.0,I
2001,Wood,Wisconsin,0.0,R
2001,Kit Carson,Colorado,0.0,R
2001,Swift,Minnesota,0.0,I
2001,Winona,Minnesota,0.0,I
2001,Rock,Wisconsin,0.0,R
2001,Baca,Colorado,0.0,R
2001,Columbia,Wisconsin,0.0,R
2001,Brown,Kansas,0.02895631373536447,R
2001,Pettis,Missouri,0.0,D
2001,Clallam,Washington,0.0,D
2001,Bremer,Iowa,0.0,D
2001,Gallatin,Kentucky,0.0,D
2001,Sierra,New Mexico,0.0,R
2001,Worth,Iowa,0.0,D
2001,Hunterdon,New Jersey,0.025727030671876622,R
2001,Pratt,Kansas,0.0,R
2001,Cass,Missouri,0.17528084130704888,D
2001,Jackson,Wisconsin,0.0,R
2001,Wasatch,Utah,0.0,R
2001,Butler,Pennsylvania,0.0,R
2001,Caddo,Louisiana,0.0005637801124907142,R
2001,Clearwater,Minnesota,0.0,I
2001,Shannon,Missouri,0.0,D
2001,Marshall,West Virginia,0.0,D
2001,Alameda,California,0.0,D
2001,Duchesne,Utah,0.0,R
2001,Siskiyou,California,0.0,D
2001,Whitley,Kentucky,0.0,D
2001,Delaware,Iowa,0.0,D
2001,Ellsworth,Kansas,0.0,R
2001,Lincoln,Kentucky,0.0,D
2001,Washington,Colorado,0.0,R
2001,King,Washington,0.0,D
2001,Catron,New Mexico,0.0794912559618442,R
2001,Geary,Kansas,0.0,R
2001,Bristol,Massachusetts,0.0,R
2001,Rutland,Vermont,0.0,D
2001,Ottawa,Kansas,0.0,R
2001,Morton,Kansas,0.0,R
2001,Harvey,Kansas,0.0,R
2001,La Plata,Colorado,0.0,R
2001,Stanislaus,California,0.0,D
2001,Saline,Missouri,0.0,D
2001,Watonwan,Minnesota,0.0,I
2001,Montgomery,Maryland,0.0,D
2001,Washington,Kansas,0.11122770199370409,R
2001,Gulf,Florida,0.0,R
2001,Hamilton,New York,0.09183673469387756,R
2001,Yakima,Washington,0.0,D
2001,Kent,Maryland,0.0,D
2001,Northampton,Pennsylvania,0.0,R
2001,Baker,Florida,0.0,R
2001,Okaloosa,Florida,0.0,R
2001,Juneau,Wisconsin,0.0,R
2001,Todd,Minnesota,0.0,I
2001,Henry,Iowa,0.0,D
2001,Forest,Wisconsin,0.0,R
2001,Baltimore,Maryland,0.0,D
2001,Pulaski,Missouri,0.20876166376719912,D
2001,Anderson,Kansas,0.0,R
2001,Butler,Kentucky,0.0,D
2001,Simpson,Kentucky,0.0,D
2001,Carter,Kentucky,0.0,D
2001,Schoharie,New York,0.0318406265962881,R
2001,Dent,Missouri,0.0,D
2001,Carroll,Iowa,0.0,D
2001,Gadsden,Florida,0.0,R
2001,Pendleton,Kentucky,0.0,D
2001,Schuyler,Missouri,0.20464057114721812,D
2001,Fleming,Kentucky,0.0,D
2001,Gove,Kansas,0.0,R
2001,Union,Iowa,0.0,D
2001,Cass,Iowa,0.0,D
2001,York,Pennsylvania,0.011363359658449876,R
2001,Sagadahoc,Maine,0.0,I
2001,Cowley,Kansas,0.0,R
2001,Rusk,Wisconsin,0.0,R
2001,Montgomery,Pennsylvania,0.0,R
2001,Otero,New Mexico,0.0,R
2001,Assumption,Louisiana,0.0,R
2001,Hancock,Iowa,0.015603951504265828,D
2001,Montrose,Colorado,0.003776202219482121,R
2001,De Soto,Louisiana,0.0,R
2001,Rockingham,New Hampshire,0.050716850298261874,D
2001,Norfolk,Massachusetts,0.0,R
2001,Clay,Minnesota,0.013555361878094462,I
2001,Potter,Pennsylvania,0.0,R
2001,Lancaster,Pennsylvania,0.0002042923277286706,R
2001,Rockcastle,Kentucky,0.0,D
2001,Salt Lake,Utah,0.013649337250495308,R
2001,Hancock,Maine,0.0,I
2001,Fremont,Iowa,0.0,D
2001,Nassau,Florida,0.0,R
2001,Harford,Maryland,0.0,D
2001,Wallace,Kansas,0.0,R
2001,Goodhue,Minnesota,0.0,I
2001,Calloway,Kentucky,0.0,D
2001,Shelby,Kentucky,0.0,D
2001,Ness,Kansas,0.0,R
2001,Okanogan,Washington,0.0,D
2001,Magoffin,Kentucky,0.0,D
2001,Boone,Iowa,0.0,D
2001,Coffey,Kansas,0.0,R
2001,Somerset,Maryland,0.0,D
2001,Davis,Iowa,0.4,D
2001,Larimer,Colorado,0.0,R
2001,Douglas,Wisconsin,0.0,R
2001,Napa,California,0.0,D
2001,Winnebago,Iowa,0.0,D
2001,Orleans,Vermont,0.013520473860417203,D
2001,Franklin,Maine,0.0,I
2001,Louisa,Iowa,0.0,D
2001,Monroe,Wisconsin,0.0,R
2001,Alachua,Florida,0.0,R
2001,Erie,Pennsylvania,0.0,R
2001,Klickitat,Washington,0.0,D
2001,Monongalia,West Virginia,0.0,D
2001,Lamoille,Vermont,0.0,D
2001,Jackson,Florida,0.0,R
2001,Morris,New Jersey,0.0,R
2001,Knott,Kentucky,0.0,D
2001,Benton,Minnesota,0.0,I
2001,Kossuth,Iowa,0.0,D
2001,Putnam,Florida,0.30293002061960644,R
2001,Summers,West Virginia,0.0,D
2001,York,Maine,0.03127110279985455,I
2001,Dona Ana,New Mexico,0.18784078516902944,R
2001,Madison,New York,0.0,R
2001,Fulton,New York,0.0,R
2001,Harrison,West Virginia,0.0,D
2001,Itasca,Minnesota,0.0,I
2001,Stevens,Kansas,0.0,R
2001,Lyon,Kansas,0.0,R
2001,Huntingdon,Pennsylvania,0.0,R
2001,St. Mary's,Maryland,0.01459411649086025,D
2001,Sioux,Iowa,0.0,D
2001,Leavenworth,Kansas,0.0,R
2001,Washington,Missouri,0.0,D
2001,Del Norte,California,0.0,D
2001,Fayette,Kentucky,0.0,D
2001,Montour,Pennsylvania,0.0,R
2001,Bent,Colorado,0.0,R
2001,Las Animas,Colorado,0.0,R
2001,Queen Anne's,Maryland,0.0,D
2001,Mifflin,Pennsylvania,0.0,R
2001,Daviess,Kentucky,0.0,D
2001,Powell,Kentucky,0.0,D
2001,Dunn,Wisconsin,0.001132214328172323,R
2001,Seward,Kansas,0.0,R
2001,Miami,Kansas,0.0,R
2001,New Haven,Connecticut,0.0,R
2001,Taylor,Wisconsin,0.0,R
2001,Cumberland,Maine,0.0,I
2001,Meade,Kansas,0.0,R
2001,Finney,Kansas,0.0,R
2001,Madison,Florida,0.0,R
2001,Koochiching,Minnesota,0.0,I
2001,Schenectady,New York,0.0,R
2001,Morgan,Missouri,0.0,D
2001,Allegany,Maryland,0.0,D
2001,Republic,Kansas,0.0,R
2001,Hampshire,West Virginia,0.0,D
2001,Greenup,Kentucky,0.0,D
2001,Franklin,Missouri,0.0,D
2001,Mitchell,Kansas,0.0,R
2001,Kandiyohi,Minnesota,0.0,I
2001,Ford,Kansas,0.0,R
2001,Calcasieu,Louisiana,0.0,R
2001,Chippewa,Minnesota,0.0,I
2001,Greenbrier,West Virginia,0.5,D
2001,Delta,Colorado,0.0,R
2001,Grundy,Iowa,0.15163541809224032,D
2001,Barry,Missouri,0.0,D
2001,Fond du Lac,Wisconsin,0.0,R
2001,Montgomery,Iowa,0.0,D
2001,Merrimack,New Hampshire,0.0008941909150203033,D
2001,Beltrami,Minnesota,0.0,I
2001,Indiana,Pennsylvania,0.0,R
2001,El Dorado,California,0.0,D
2001,Grant,Wisconsin,0.0,R
2001,Brown,Wisconsin,0.0,R
2001,Burnett,Wisconsin,0.0,R
2001,Crowley,Colorado,0.0,R
2001,Nicholas,Kentucky,0.0,D
2001,Houston,Minnesota,0.0,I
2001,Wayne,Utah,0.07920792079207921,R
2001,Sullivan,New Hampshire,0.0,D
2001,Avoyelles,Louisiana,0.0,R
2001,Linn,Kansas,0.0,R
2001,Calhoun,Florida,0.0,R
2001,Chisago,Minnesota,0.0,I
2001,Bell,Kentucky,0.0,D
2001,Clinton,Pennsylvania,0.0,R
2001,Jasper,Missouri,0.0,D
2001,Clay,Missouri,0.0,D
2001,Traverse,Minnesota,0.0,I
2001,Kenton,Kentucky,0.0,D
2001,Sierra,California,0.0,D
2001,Walton,Florida,0.0,R
2001,Chase,Kansas,0.3853615520282187,R
2001,Greene,Iowa,0.07582357745711953,D
2001,Muscatine,Iowa,0.0,D
2001,Columbia,Florida,0.0,R
2001,Breathitt,Kentucky,0.0,D
2001,Smith,Kansas,0.02518891687657431,R
2001,Vilas,Wisconsin,0.0,R
2001,Polk,Wisconsin,0.0,R
2001,Clarke,Iowa,0.0,D
2001,Sheridan,Kansas,0.0,R
2001,Crawford,Kansas,0.0,R
2001,Mora,New Mexico,0.0,R
2001,Wyandotte,Kansas,0.0,R
2001,Passaic,New Jersey,0.0059217769757543845,R
2001,Howell,Missouri,0.058913820049118104,D
2001,San Mateo,California,0.0,D
2001,Bourbon,Kentucky,0.0,D
2001,Lafourche,Louisiana,0.0,R
2001,Cottonwood,Minnesota,0.0,I
2001,Elk,Pennsylvania,0.0,R
2001,Clay,Kansas,0.0,R
2001,Lac qui Parle,Minnesota,0.0,I
2001,Lafayette,Wisconsin,0.0,R
2001,Plaquemines,Louisiana,0.46413956113737387,R
2001,Cache,Utah,0.0,R
2001,Washington,Utah,0.0002916616841128964,R
2001,Madison,Kentucky,0.0,D
2001,Merced,California,0.0,D
2001,DeKalb,Missouri,0.2804691483936767,D
2001,Pocahontas,Iowa,0.0,D
2001,Westchester,New York,0.0,R
2001,Grand,Colorado,0.018733608092918696,R
2001,Monroe,New York,0.0,R
2001,Sandoval,New Mexico,0.22799127370364156,R
2001,Cibola,New Mexico,0.011994871158539108,R
2001,Lincoln,Kansas,0.0,R
2001,Mower,Minnesota,0.4472497405415605,I
2001,San Juan,Washington,0.31348270440251574,D
2001,Grant,Washington,0.0,D
2001,Bayfield,Wisconsin,0.0,R
2001,Eddy,New Mexico,0.0,R
2001,Marion,Florida,0.0,R
2001,Wyoming,Pennsylvania,0.0,R
2001,Vernon,Missouri,0.0,D
2001,Callaway,Missouri,0.0,D
2001,Greene,Missouri,0.0,D
2001,Cerro Gordo,Iowa,0.0015060984642733693,D
2001,Oneida,New York,0.003135698364821537,R
2001,Fremont,Colorado,0.0,R
2001,Greenwood,Kansas,0.0,R
2001,Clay,Iowa,0.0,D
2001,Stanton,Kansas,0.0,R
2001,Kane,Utah,0.0,R
2001,Ida,Iowa,0.0,D
2001,Knox,Missouri,0.44432432432432434,D
2001,Palo Alto,Iowa,0.0,D
2001,Benton,Washington,0.00047569590346544465,D
2001,Essex,Massachusetts,0.0,R
2001,Waupaca,Wisconsin,0.0,R
2001,Henderson,Kentucky,0.0,D
2001,Ozark,Missouri,0.0,D
2001,Polk,Florida,0.0,R
2001,Bedford,Pennsylvania,0.0,R
2001,Snyder,Pennsylvania,0.0,R
2001,Black Hawk,Iowa,0.0,D
2001,Clinton,Iowa,0.0,D
2001,Franklin,Massachusetts,0.0,R
2001,Benton,Missouri,0.0,D
2001,Pulaski,Kentucky,0.0,D
2001,Le Sueur,Minnesota,0.0,I
2001,Grays Harbor,Washington,0.0,D
2001,DeSoto,Florida,0.0,R
2001,Waukesha,Wisconsin,0.0,R
2001,Trempealeau,Wisconsin,0.0,R
2001,Hickman,Kentucky,0.0,D
2001,Dade,Missouri,0.0,D
2001,Ferry,Washington,0.5,D
2001,Door,Wisconsin,0.0,R
2001,Barron,Wisconsin,0.0,R
2001,Washington,Kentucky,0.0,D
2001,St. Charles,Missouri,0.0,D
2001,Yolo,California,0.0,D
2001,Nicollet,Minnesota,0.0,I
2001,Hillsborough,New Hampshire,0.0008183179364233314,D
2001,Kanabec,Minnesota,0.0,I
2001,Clark,Kansas,0.0,R
2001,Warren,New York,0.0,R
2001,Gilchrist,Florida,0.0,R
2001,McKinley,New Mexico,0.0022229486760379207,R
2001,Wright,Iowa,0.0,D
2001,Lincoln,New Mexico,0.0,R
2001,Dorchester,Maryland,0.0,D
2001,Franklin,Iowa,0.0,D
2001,Waldo,Maine,0.007641542202153525,I
2001,Luna,New Mexico,0.0,R
2001,Orleans,Louisiana,0.0,R
2001,Androscoggin,Maine,0.0,I
2001,Cooper,Missouri,0.4642299107142857,D
2001,Bradford,Pennsylvania,0.0,R
2001,Eau Claire,Wisconsin,0.0,R
2001,Sevier,Utah,0.0,R
2001,Iowa,Wisconsin,0.0,R
2001,Teller,Colorado,0.0,R
2001,Livingston,Missouri,0.0,D
2001,Windham,Vermont,0.00030070543870485355,D
2001,Logan,Kansas,0.0,R
2001,Bourbon,Kansas,0.0,R
2001,Pacific,Washington,0.0,D
2001,La Crosse,Wisconsin,0.0,R
2001,Ventura,California,0.0,D
2001,Cabell,West Virginia,0.0,D
2001,Big Stone,Minnesota,0.0,I
2001,Fayette,West Virginia,0.0,D
2001,Johnson,Iowa,0.0008255399297443731,D
2001,Hampden,Massachusetts,0.015650469068918323,R
2001,Lyon,Minnesota,0.0,I
2001,St. Louis,Minnesota,0.0,I
2001,Island,Washington,0.016676035225782274,D
2001,Stearns,Minnesota,0.0006090950066391356,I
2001,San Juan,Colorado,0.0,R
2001,Hinsdale,Colorado,0.0,R
2001,Yuma,Colorado,0.07080998471726949,R
2001,Nevada,California,0.0,D
2001,Cherokee,Iowa,0.0,D
2001,Boulder,Colorado,0.0,R
2001,Johnson,Kansas,0.0,R
2001,Barton,Kansas,0.0,R
2001,Torrance,New Mexico,0.0,R
2001,Rawlins,Kansas,0.0,R
2001,Dane,Wisconsin,0.0,R
2001,Natchitoches,Louisiana,0.0,R
2001,McCreary,Kentucky,0.0,D
2001,San Bernardino,California,0.0057106276095574855,D
2001,Livingston,Kentucky,0.0,D
2001,San Juan,Utah,0.0,R
2001,Larue,Kentucky,0.0,D
2001,Dallas,Iowa,0.0,D
2001,Kiowa,Kansas,0.45586527293844364,R
2001,Doniphan,Kansas,0.0,R
2001,East Carroll,Louisiana,0.0,R
2001,Woodson,Kansas,0.0,R
2001,Marinette,Wisconsin,0.0,R
2001,Santa Rosa,Florida,0.0,R
2001,Clayton,Iowa,0.0,D
2001,Webster,Kentucky,0.0,D
2001,Mariposa,California,0.0,D
2001,Fulton,Pennsylvania,0.0,R
2001,Comanche,Kansas,0.0,R
2001,Freeborn,Minnesota,0.0,I
2001,Chaffee,Colorado,0.005753739930955121,R
2001,Wabasha,Minnesota,0.0,I
2001,Summit,Utah,0.08765266171916088,R
2001,Mercer,Kentucky,0.0,D
2001,Trego,Kansas,0.0,R
2001,Cole,Missouri,0.0,D
2001,Ramsey,Minnesota,0.42925561465909745,I
2001,Sedgwick,Kansas,0.0,R
2001,Cook,Minnesota,0.0,I
2001,Lyon,Iowa,0.032619549539553976,D
2001,Edmonson,Kentucky,0.0,D
2001,Des Moines,Iowa,0.0,D
2001,Taos,New Mexico,0.0,R
2001,Martin,Florida,0.2601383475966625,R
2001,Otter Tail,Minnesota,0.0,I
2001,Sherman,Kansas,0.0,R
2001,Henry,Kentucky,0.0,D
2001,Orange,Vermont,0.0,D
2001,Caroline,Maryland,0.0,D
2001,Santa Fe,New Mexico,0.00036191107728085703,R
2001,Yellow Medicine,Minnesota,0.025914244309948,I
2001,Barber,Kansas,0.0,R
2001,Howard,Missouri,0.4266793258960361,D
2001,Roseau,Minnesota,0.0,I
2001,Hamilton,Iowa,0.034220532319391636,D
2001,Adams,Washington,0.0,D
2001,Marshall,Minnesota,0.29320445225541886,I
2001,Daviess,Missouri,0.3557029177718833,D
2001,Millard,Utah,0.048538011695906436,R
2001,Aitkin,Minnesota,0.0,I
2001,Skagit,Washington,0.0,D
2001,Sabine,Louisiana,0.0,R
2001,Nantucket,Massachusetts,0.0,R
2001,Jefferson,Kansas,0.00977827336278252,R
2001,Washington,New York,0.0,R
2001,Frederick,Maryland,0.0,D
2001,Gilpin,Colorado,0.0,R
2001,Carbon,Pennsylvania,0.0,R
2001,Fayette,Pennsylvania,0.0,R
2001,Adams,Pennsylvania,0.04512437029954476,R
2001,Sussex,New Jersey,0.0,R
2001,Harrison,Kentucky,0.0,D
2001,Susquehanna,Pennsylvania,0.0,R
2001,Seminole,Florida,0.0,R
2001,El Paso,Colorado,0.0,R
2001,Marquette,Wisconsin,0.0,R
2001,Calhoun,Iowa,0.0,D
2001,Marathon,Wisconsin,0.0,R
2001,Knox,Maine,0.0,I
2001,Kittitas,Washington,0.0,D
2001,Cumberland,Pennsylvania,0.0,R
2001,Clear Creek,Colorado,0.0,R
2001,Wabaunsee,Kansas,0.0,R
2001,Dixie,Florida,0.0,R
2001,Sanpete,Utah,0.0,R
2001,Russell,Kentucky,0.0,D
2001,Phillips,Colorado,0.0,R
2001,Lincoln,Wisconsin,0.0,R
2001,Roosevelt,New Mexico,0.0,R
2001,Montgomery,Missouri,0.2705749718151071,D
2001,Garfield,Utah,0.03777148253068933,R
2001,Prowers,Colorado,0.0,R
2001,Wahkiakum,Washington,0.0,D
2001,Logan,Colorado,0.3234232121922626,R
2001,Carroll,Maryland,0.0,D
1999,Morgan,Colorado,0.010803413878785697,R
1999,Osborne,Kansas,0.02706964520367937,R
1999,McDonald,Missouri,0.0,D
1999,Wadena,Minnesota,0.0,I
1999,Ottawa,Kansas,0.0,R
1999,Jefferson,Kentucky,0.0,D
1999,Andrew,Missouri,0.0,D
1999,Summit,Colorado,0.0,R
1999,Taylor,Iowa,0.2042921997523731,D
1999,Manitowoc,Wisconsin,0.0072156964920279945,R
1999,Lake of the Woods,Minnesota,0.0,I
1999,Bracken,Kentucky,0.0,D
1999,Blue Earth,Minnesota,0.0,I
1999,Spokane,Washington,0.0,D
1999,Holmes,Florida,0.0,R
1999,Renville,Minnesota,0.0,I
1999,Gloucester,New Jersey,0.0,R
1999,Boone,Missouri,0.0,D
1999,Bath,Kentucky,0.0,D
1999,Crawford,Wisconsin,0.0,R
1999,Pitkin,Colorado,0.0,R
1999,Calumet,Wisconsin,0.0,R
1999,Boone,Kentucky,0.3076256499133449,D
1999,Knox,Kentucky,0.0,D
1999,Mason,Washington,0.0,D
1999,Marion,Kentucky,0.0,D
1999,Harrison,Iowa,0.0,D
1999,Clark,Washington,0.0,D
1999,Keokuk,Iowa,0.0,D
1999,Lewis,Missouri,0.1046994884910486,D
1999,Raleigh,West Virginia,0.49208578249443297,R
1999,Letcher,Kentucky,0.0,D
1999,Cass,Minnesota,0.0,I
1999,Eagle,Colorado,0.0,R
1999,Elk,Kansas,0.0,R
1999,Stevens,Minnesota,0.0,I
1999,Charles,Maryland,0.0,D
1999,Red Lake,Minnesota,0.0,I
1999,Douglas,Kansas,0.0,R
1999,Hillsborough,Florida,0.0021441333653341357,R
1999,Monona,Iowa,0.060206052801030266,D
1999,Carroll,Missouri,0.0,D
1999,Blair,Pennsylvania,0.0,R
1999,Price,Wisconsin,0.0,R
1999,Wayne,Missouri,0.0,D
1999,Webster,Missouri,0.0,D
1999,Edwards,Kansas,0.0,R
1999,Mercer,New Jersey,0.0024325083524089006,R
1999,Butler,Missouri,0.0,D
1999,Brooke,West Virginia,0.0,R
1999,Jasper,Iowa,0.0,D
1999,Jewell,Kansas,0.40825883354618986,R
1999,Berks,Pennsylvania,0.0,R
1999,Montgomery,Kentucky,0.0,D
1999,Russell,Kansas,0.0,R
1999,Delaware,Pennsylvania,0.0,R
1999,Wakulla,Florida,0.0,R
1999,Atchison,Missouri,0.0,D
1999,Rooks,Kansas,0.0,R
1999,Hardin,Kentucky,0.0,D
1999,Hampshire,Massachusetts,0.0,R
1999,Pasco,Florida,0.0,R
1999,Allegany,New York,0.0,R
1999,Clinton,Kentucky,0.0,D
1999,Franklin,Kansas,0.0,R
1999,Leslie,Kentucky,0.0,D
1999,Bollinger,Missouri,0.0,D
1999,Madison,Iowa,0.0,D
1999,Green Lake,Wisconsin,0.0,R
1999,Pemiscot,Missouri,0.0,D
1999,San Juan,New Mexico,0.0,R
1999,Kent,Maryland,0.0,D
1999,Pennington,Minnesota,0.0,I
1999,Lawrence,Kentucky,0.0,D
1999,Juneau,Wisconsin,0.0,R
1999,Garrett,Maryland,0.0,D
1999,Nassau,New York,0.0,R
1999,Jackson,Kansas,0.0,R
1999,St. Johns,Florida,0.0,R
1999,Carlisle,Kentucky,0.0,D
1999,Otero,Colorado,0.0,R
1999,Curry,New Mexico,0.0,R
1999,Johnson,Missouri,0.03377251265232266,D
1999,Cowlitz,Washington,0.000569853703012972,D
1999,Prince George's,Maryland,0.0,D
1999,Lee,Iowa,0.0,D
1999,Rawlins,Kansas,0.0,R
1999,Franklin,Kentucky,0.0,D
1999,Ocean,New Jersey,0.0,R
1999,Washington,Wisconsin,0.0,R
1999,Suffolk,Massachusetts,0.0,R
1999,Rio Arriba,New Mexico,0.0,R
1999,Shawnee,Kansas,0.0,R
1999,Chelan,Washington,0.0,D
1999,Lawrence,Missouri,0.0,D
1999,Beaver,Utah,0.0,R
1999,Cheyenne,Colorado,0.0,R
1999,Maries,Missouri,0.0,D
1999,Dutchess,New York,0.0,R
1999,Casey,Kentucky,0.0,D
1999,Cape May,New Jersey,0.0,R
1999,Winnebago,Wisconsin,0.0,R
1999,Atlantic,New Jersey,0.0,R
1999,Garrard,Kentucky,0.0,D
1999,Bergen,New Jersey,0.05990823219049961,R
1999,Summers,West Virginia,0.0,R
1999,Wolfe,Kentucky,0.0,D
1999,Baltimore,Maryland,0.0,D
1999,Mitchell,Iowa,0.0,D
1999,Westmoreland,Pennsylvania,0.0,R
1999,Sarasota,Florida,0.0,R
1999,Pike,Missouri,0.2020844468198824,D
1999,Archuleta,Colorado,0.0,R
1999,Washington,Vermont,0.0,D
1999,Moffat,Colorado,0.0,R
1999,Pawnee,Kansas,0.0,R
1999,Harvey,Kansas,0.0,R
1999,Osceola,Iowa,0.0,D
1999,Mississippi,Missouri,0.0,D
1999,Scotland,Missouri,0.0,D
1999,Berkshire,Massachusetts,0.0,R
1999,Union,Kentucky,0.0,D
1999,Florence,Wisconsin,0.0,R
1999,Butler,Kentucky,0.0,D
1999,Winneshiek,Iowa,0.0,D
1999,Muhlenberg,Kentucky,0.0,D
1999,Knox,Missouri,0.5,D
1999,Waushara,Wisconsin,0.0,R
1999,Linn,Iowa,0.0,D
1999,Decatur,Iowa,0.0,D
1999,Wichita,Kansas,0.0,R
1999,Routt,Colorado,0.0,R
1999,Crawford,Pennsylvania,0.0,R
1999,Citrus,Florida,0.0,R
1999,Oregon,Missouri,0.0,D
1999,Wetzel,West Virginia,0.0,R
1999,Milwaukee,Wisconsin,0.0,R
1999,Waukesha,Wisconsin,0.0,R
1999,Benton,Washington,0.0,D
1999,Dent,Missouri,0.0,D
1999,Meade,Kentucky,0.0,D
1999,Liberty,Florida,0.0,R
1999,Logan,Kentucky,0.06662922832980972,D
1999,Douglas,Colorado,0.0,R
1999,Rice,Kansas,0.0,R
1999,Adams,Colorado,0.00011259019781695649,R
1999,McLeod,Minnesota,0.0,I
1999,Cherokee,Kansas,0.0,R
1999,Howard,Maryland,0.0,D
1999,Boyd,Kentucky,0.0,D
1999,Pine,Minnesota,0.0,I
1999,Arapahoe,Colorado,0.0,R
1999,Neosho,Kansas,0.0,R
1999,Walworth,Wisconsin,0.011152348724666158,R
1999,Fayette,Pennsylvania,0.0,R
1999,Ozark,Missouri,0.0,D
1999,Monroe,Wisconsin,0.0,R
1999,Weld,Colorado,0.0,R
1999,Washington,Florida,0.0,R
1999,Warren,Iowa,0.0,D
1999,Iron,Missouri,0.2990844354018311,D
1999,Fillmore,Minnesota,0.0,I
1999,Clinton,Missouri,0.10938622396041184,D
1999,Grant,West Virginia,0.0,R
1999,Dukes,Massachusetts,0.0,R
1999,Worcester,Massachusetts,0.014008761204526494,R
1999,Marion,West Virginia,0.0,R
1999,Langlade,Wisconsin,0.0,R
1999,Rutland,Vermont,0.0,D
1999,St. Lawrence,New York,0.0,R
1999,Clearfield,Pennsylvania,0.0,R
1999,Orange,Florida,0.012992228215982005,R
1999,Olmsted,Minnesota,0.0,I
1999,Clinton,Iowa,0.0,D
1999,Talbot,Maryland,0.16011382499407162,D
1999,Clark,Wisconsin,0.0,R
1999,Whitman,Washington,0.0,D
1999,Scott,Missouri,0.0,D
1999,Somerset,Pennsylvania,0.0,R
1999,Pleasants,West Virginia,0.0,R
1999,Rio Blanco,Colorado,0.0,R
1999,Washington,Maine,0.0,I
1999,Clark,Kentucky,0.0,D
1999,Plymouth,Iowa,0.0,D
1999,Union,Pennsylvania,0.0,R
1999,Faribault,Minnesota,0.011334389229855473,I
1999,Rowan,Kentucky,0.0,D
1999,Thomas,Kansas,0.0,R
1999,Wapello,Iowa,0.0,D
1999,St. Louis,Missouri,0.0,D
